end,start,task_id,text,video_id
256.66,251.16,95603,add onion,LySFpLAiYRg
261.69,256.79,95603,stir mixture,LySFpLAiYRg
272.1,267.61,95603,add curry leaves,LySFpLAiYRg
326.2,272.45,95603,stir mixture,LySFpLAiYRg
334.17,331.07,95603,add chili powder,LySFpLAiYRg
339.76,338.06,95603,pour water,LySFpLAiYRg
401.08,341.61,95603,stir mixture,LySFpLAiYRg
394.33,380.25,95603,pour water,LySFpLAiYRg
434.02,431.42,95603,stir mixture,LySFpLAiYRg
454.74,434.14,95603,add fish,LySFpLAiYRg
465.26,462.06,95603,stir mixture,LySFpLAiYRg
470.78,468.58,95603,add curry leaves,LySFpLAiYRg
489.44,483.34,95603,stir mixture,LySFpLAiYRg
159.04,157.36,95603,add chili powder,ih50eesaJLM
178.22,175.52,95603,stir mixture,ih50eesaJLM
231.13,225.39,95603,stir mixture,ih50eesaJLM
274.81,263.81,95603,add fish,ih50eesaJLM
80.75,77.92,95603,stir mixture,YTRXoPMeito
102.59,98.99,95603,pour water,YTRXoPMeito
125.4,123.16,95603,add onion,YTRXoPMeito
128.96,125.46,95603,stir mixture,YTRXoPMeito
142.6,138.09,95603,stir mixture,YTRXoPMeito
162.83,149.21,95603,stir mixture,YTRXoPMeito
166.62,163.62,95603,add chili powder,YTRXoPMeito
178.51,170.43,95603,stir mixture,YTRXoPMeito
184.74,180.4,95603,pour water,YTRXoPMeito
188.0,185.23,95603,stir mixture,YTRXoPMeito
197.93,190.4,95603,add fish,YTRXoPMeito
207.06,200.22,95603,stir mixture,YTRXoPMeito
222.71,216.41,95603,stir mixture,YTRXoPMeito
150.49,132.7,95603,add fish,93Qve5SVwp0
226.34,207.96,95603,stir mixture,93Qve5SVwp0
232.39,227.5,95603,add onion,93Qve5SVwp0
249.59,238.69,95603,stir mixture,93Qve5SVwp0
263.0,259.49,95603,stir mixture,93Qve5SVwp0
276.54,274.04,95603,add chili powder,93Qve5SVwp0
322.77,314.57,95603,stir mixture,93Qve5SVwp0
343.82,332.0,95603,stir mixture,93Qve5SVwp0
356.23,346.73,95603,stir mixture,93Qve5SVwp0
385.1,368.04,95603,stir mixture,93Qve5SVwp0
402.74,393.69,95603,stir mixture,93Qve5SVwp0
426.46,422.76,95603,stir mixture,93Qve5SVwp0
446.4,430.03,95603,add fish,93Qve5SVwp0
67.13,65.33,95603,add mustard seeds,IRzKnaDcyTQ
75.61,72.33,95603,add curry leaves,IRzKnaDcyTQ
77.24,75.87,95603,add onion,IRzKnaDcyTQ
88.03,80.17,95603,stir mixture,IRzKnaDcyTQ
107.68,95.58,95603,stir mixture,IRzKnaDcyTQ
116.92,113.02,95603,pour water,IRzKnaDcyTQ
148.56,141.56,95603,add fish,IRzKnaDcyTQ
156.63,149.83,95603,stir mixture,IRzKnaDcyTQ
178.32,173.05,95603,stir mixture,IRzKnaDcyTQ
65.61,62.81,95603,add mustard seeds,L_gMua8pJq8
87.34,83.34,95603,add onion,L_gMua8pJq8
113.15,86.35,95603,stir mixture,L_gMua8pJq8
102.87,99.87,95603,add curry leaves,L_gMua8pJq8
175.1,130.54,95603,stir mixture,L_gMua8pJq8
173.6,171.7,95603,pour water,L_gMua8pJq8
204.61,198.61,95603,add fish,L_gMua8pJq8
64.13,59.12,95603,stir mixture,aDmbFHL1FYY
98.73,69.25,95603,stir mixture,aDmbFHL1FYY
104.8,103.48,95603,add curry leaves,aDmbFHL1FYY
138.95,118.26,95603,stir mixture,aDmbFHL1FYY
156.74,152.27,95603,pour water,aDmbFHL1FYY
180.18,156.84,95603,stir mixture,aDmbFHL1FYY
189.79,186.87,95603,stir mixture,aDmbFHL1FYY
213.27,195.14,95603,add fish,aDmbFHL1FYY
233.39,218.05,95603,stir mixture,aDmbFHL1FYY
248.89,242.72,95603,stir mixture,aDmbFHL1FYY
257.38,253.67,95603,stir mixture,aDmbFHL1FYY
272.71,267.63,95603,stir mixture,aDmbFHL1FYY
28.45,16.9,95603,stir mixture,2Fwm_1N6TQQ
45.66,43.11,95603,add mustard seeds,2Fwm_1N6TQQ
52.97,50.51,95603,stir mixture,2Fwm_1N6TQQ
77.0,63.23,95603,stir mixture,2Fwm_1N6TQQ
107.74,104.74,95603,add onion,2Fwm_1N6TQQ
161.48,160.48,95603,add curry leaves,2Fwm_1N6TQQ
185.55,175.55,95603,stir mixture,2Fwm_1N6TQQ
197.65,191.51,95603,stir mixture,2Fwm_1N6TQQ
210.69,205.69,95603,add fish,2Fwm_1N6TQQ
229.35,221.03,95603,pour water,2Fwm_1N6TQQ
243.77,241.07,95603,stir mixture,2Fwm_1N6TQQ
284.97,269.97,95603,stir mixture,2Fwm_1N6TQQ
342.71,333.71,95603,stir mixture,2Fwm_1N6TQQ
29.46,26.8,95603,add fish,q5Ob6Be4nFo
49.8,47.01,95603,stir mixture,q5Ob6Be4nFo
52.57,49.87,95603,add fish,q5Ob6Be4nFo
77.19,74.51,95603,pour water,q5Ob6Be4nFo
83.97,80.71,95603,pour water,q5Ob6Be4nFo
125.58,120.78,95603,add fish,q5Ob6Be4nFo
157.02,155.38,95603,add mustard seeds,q5Ob6Be4nFo
169.63,168.33,95603,add onion,q5Ob6Be4nFo
172.68,172.26,95603,add curry leaves,q5Ob6Be4nFo
173.95,172.88,95603,stir mixture,q5Ob6Be4nFo
190.28,183.28,95603,stir mixture,q5Ob6Be4nFo
222.08,219.78,95603,add fish,q5Ob6Be4nFo
283.09,277.33,95603,stir mixture,q5Ob6Be4nFo
88.95,86.25,95603,add onion,dmRvTRaTGYA
101.97,98.97,95603,add chili powder,dmRvTRaTGYA
118.88,108.58,95603,stir mixture,dmRvTRaTGYA
160.64,157.17,95603,add onion,dmRvTRaTGYA
168.29,165.29,95603,add curry leaves,dmRvTRaTGYA
192.87,179.07,95603,stir mixture,dmRvTRaTGYA
206.17,199.32,95603,stir mixture,dmRvTRaTGYA
218.75,213.15,95603,add chili powder,dmRvTRaTGYA
251.78,241.82,95603,stir mixture,dmRvTRaTGYA
311.84,305.84,95603,add fish,dmRvTRaTGYA
361.65,356.65,95603,add curry leaves,dmRvTRaTGYA
81.44,75.26,95603,add mustard seeds,BEOuxZgXKl4
105.94,101.31,95603,add onion,BEOuxZgXKl4
111.42,105.87,95603,stir mixture,BEOuxZgXKl4
127.41,117.64,95603,stir mixture,BEOuxZgXKl4
135.89,131.42,95603,add chili powder,BEOuxZgXKl4
149.66,135.91,95603,stir mixture,BEOuxZgXKl4
150.28,149.82,95603,add curry leaves,BEOuxZgXKl4
160.77,150.75,95603,stir mixture,BEOuxZgXKl4
167.67,167.21,95603,stir mixture,BEOuxZgXKl4
174.68,170.82,95603,pour water,BEOuxZgXKl4
182.83,179.25,95603,stir mixture,BEOuxZgXKl4
188.72,185.41,95603,add fish,BEOuxZgXKl4
194.41,189.57,95603,add curry leaves,BEOuxZgXKl4
92.82,90.57,95603,add curry leaves,gRuu61nkOLM
112.18,93.97,95603,stir mixture,gRuu61nkOLM
162.05,157.09,95603,stir mixture,gRuu61nkOLM
177.93,176.03,95603,add chili powder,gRuu61nkOLM
186.85,181.88,95603,stir mixture,gRuu61nkOLM
194.38,192.52,95603,pour water,gRuu61nkOLM
206.6,193.36,95603,stir mixture,gRuu61nkOLM
222.92,209.06,95603,stir mixture,gRuu61nkOLM
237.43,235.31,95603,add fish,gRuu61nkOLM
248.62,238.01,95603,stir mixture,gRuu61nkOLM
27.54,21.11,95603,stir mixture,3bBtY08wMyg
65.49,50.97,95603,stir mixture,3bBtY08wMyg
110.48,89.8,95603,stir mixture,3bBtY08wMyg
132.8,125.56,95603,stir mixture,3bBtY08wMyg
186.05,163.26,95603,add fish,3bBtY08wMyg
138.3,134.63,95603,add onion,7uXtlI6vH9g
147.61,145.41,95603,add curry leaves,7uXtlI6vH9g
159.02,156.11,95603,pour water,7uXtlI6vH9g
187.87,177.5,95603,stir mixture,7uXtlI6vH9g
192.12,190.63,95603,pour water,7uXtlI6vH9g
216.39,215.02,95603,add curry leaves,7uXtlI6vH9g
63.93,61.44,95603,add mustard seeds,Glk5tKfFUnc
91.35,89.05,95603,add onion,Glk5tKfFUnc
110.52,108.21,95603,add curry leaves,Glk5tKfFUnc
265.86,248.48,95603,stir mixture,Glk5tKfFUnc
291.75,275.27,95603,add fish,Glk5tKfFUnc
318.9,312.2,95603,stir mixture,Glk5tKfFUnc
93.78,91.18,95603,add mustard seeds,EjqPJp8dc2Y
97.63,96.43,95603,add curry leaves,EjqPJp8dc2Y
102.23,99.33,95603,add onion,EjqPJp8dc2Y
107.36,102.56,95603,stir mixture,EjqPJp8dc2Y
121.86,116.16,95603,stir mixture,EjqPJp8dc2Y
125.01,122.61,95603,pour water,EjqPJp8dc2Y
131.41,125.11,95603,stir mixture,EjqPJp8dc2Y
154.68,148.38,95603,stir mixture,EjqPJp8dc2Y
215.1,211.2,95603,stir mixture,EjqPJp8dc2Y
221.08,217.68,95603,pour water,EjqPJp8dc2Y
261.91,256.41,95603,add fish,EjqPJp8dc2Y
116.21,113.35,95603,add mustard seeds,AxwxLNE_qLA
139.45,135.44,95603,pour water,AxwxLNE_qLA
157.3,148.58,95603,stir mixture,AxwxLNE_qLA
226.88,208.62,95603,add fish,AxwxLNE_qLA
283.12,280.12,95603,add mustard seeds,AxwxLNE_qLA
334.06,300.81,95603,stir mixture,AxwxLNE_qLA
114.9,110.2,95603,add onion,nBY5zp_Ebeg
129.67,115.27,95603,stir mixture,nBY5zp_Ebeg
160.01,153.89,95603,pour water,nBY5zp_Ebeg
176.5,169.38,95603,add fish,nBY5zp_Ebeg
202.99,196.81,95603,add curry leaves,nBY5zp_Ebeg
112.27,101.51,95603,stir mixture,A0eDoZ8cwhg
126.18,120.39,95603,add onion,A0eDoZ8cwhg
130.68,128.59,95603,stir mixture,A0eDoZ8cwhg
146.88,144.71,95603,add curry leaves,A0eDoZ8cwhg
160.15,149.28,95603,stir mixture,A0eDoZ8cwhg
181.87,165.91,95603,stir mixture,A0eDoZ8cwhg
188.53,184.94,95603,add chili powder,A0eDoZ8cwhg
210.1,200.99,95603,stir mixture,A0eDoZ8cwhg
234.56,219.53,95603,stir mixture,A0eDoZ8cwhg
264.49,242.95,95603,stir mixture,A0eDoZ8cwhg
282.75,274.62,95603,stir mixture,A0eDoZ8cwhg
304.55,285.07,95603,add fish,A0eDoZ8cwhg
313.41,307.23,95603,stir mixture,A0eDoZ8cwhg
340.91,333.57,95603,stir mixture,A0eDoZ8cwhg
375.97,360.54,95603,stir mixture,A0eDoZ8cwhg
395.55,389.06,95603,stir mixture,A0eDoZ8cwhg
406.69,404.54,95603,add curry leaves,A0eDoZ8cwhg
410.15,409.0,95603,stir mixture,A0eDoZ8cwhg
424.83,413.84,95603,stir mixture,A0eDoZ8cwhg
77.91,74.76,95603,add chili powder,NrLU_sCrVXg
137.88,113.53,95603,stir mixture,NrLU_sCrVXg
127.41,125.55,95603,pour water,NrLU_sCrVXg
131.45,131.01,95603,pour water,NrLU_sCrVXg
144.6,142.85,95603,stir mixture,NrLU_sCrVXg
161.73,151.76,95603,add fish,NrLU_sCrVXg
165.91,162.11,95603,stir mixture,NrLU_sCrVXg
179.52,175.33,95603,stir mixture,NrLU_sCrVXg
191.28,189.91,95603,add onion,NrLU_sCrVXg
200.42,200.12,95603,add curry leaves,NrLU_sCrVXg
206.81,201.49,95603,stir mixture,NrLU_sCrVXg
223.9,222.24,95603,stir mixture,NrLU_sCrVXg
